Code,Year,Electoral democracy index
,1926,0.07947222
,1927,0.080861114
,1928,0.080861114
,1929,0.08072223
,1930,0.08144444
,1931,0.08316667
,1932,0.084694445
,1933,0.08944444
,1934,0.09161112
,1935,0.09480556
,1936,0.096
,1937,0.09761111
,1938,0.097722225
,1939,0.096
,1940,0.09505555
,1941,0.09252778
,1942,0.08422223
,1943,0.08555555
,1944,0.08997223
,1945,0.09544737
,1946,0.11631579
,1947,0.1335641
,1948,0.14554761
,1949,0.15709756
,1950,0.16510001
,1951,0.170875
,1952,0.19015
,1953,0.19685
,1954,0.19915
,1955,0.2129
,1956,0.227875
,1957,0.22704999
,1958,0.21835001
,1959,0.21795002
,1960,0.21537499
,1961,0.21065
,1962,0.20769998
,1963,0.20409998
,1964,0.20395
,1965,0.2016
,1966,0.207225
,1967,0.21017501
,1968,0.21367499
,1969,0.2128
,1970,0.20992501
,1971,0.20369048
,1972,0.20238096
,1973,0.2077619
,1974,0.21111904
,1975,0.20066665
,1976,0.18760975
,1977,0.18960977
,1978,0.19170731
,1979,0.19604878
,1980,0.19339024
,1981,0.19414634
,1982,0.19131708
,1983,0.191
,1984,0.19821951
,1985,0.20121951
,1986,0.20114633
,1987,0.21336585
,1988,0.2254878
,1989,0.23129268
,1990,0.2559149
,1991,0.26958334
,1992,0.28147915
,1993,0.29166666
,1994,0.29333332
,1995,0.29120833
,1996,0.29529166
,1997,0.30558333
,1998,0.31108335
,1999,0.31633332
,2000,0.3195
,2001,0.3235
,2002,0.33379164
,2003,0.33904168
,2004,0.34247914
,2005,0.3469583
,2006,0.3453125
,2007,0.33597958
,2008,0.35034692
,2009,0.36087757
,2010,0.36493877
,2011,0.37051022
,2012,0.3697347
,2013,0.36181632
,2014,0.35836732
,2015,0.35365307
,2016,0.35
,2017,0.35171428
,2018,0.35500002
,2019,0.36193877
,2020,0.35508165
,2021,0.34283674
,2022,0.33665305
,2023,0.3326735
AUS,1789,0.116
AUS,1790,0.116
AUS,1791,0.116
AUS,1792,0.116
AUS,1793,0.116
AUS,1794,0.116
AUS,1795,0.116
AUS,1796,0.116
AUS,1797,0.116
AUS,1798,0.116
AUS,1799,0.116
AUS,1800,0.116
AUS,1801,0.116
AUS,1802,0.116
AUS,1803,0.116
AUS,1804,0.116
AUS,1805,0.116
AUS,1806,0.116
AUS,1807,0.116
AUS,1808,0.116
AUS,1809,0.116
AUS,1810,0.116
AUS,1811,0.116
AUS,1812,0.116
AUS,1813,0.116
AUS,1814,0.116
AUS,1815,0.116
AUS,1816,0.116
AUS,1817,0.116
AUS,1818,0.116
AUS,1819,0.116
AUS,1820,0.116
AUS,1821,0.116
AUS,1822,0.116
AUS,1823,0.138
AUS,1824,0.206
AUS,1825,0.206
AUS,1826,0.206
AUS,1827,0.206
AUS,1828,0.206
AUS,1829,0.206
AUS,1830,0.206
AUS,1831,0.206
AUS,1832,0.206
AUS,1833,0.206
AUS,1834,0.206
AUS,1835,0.206
AUS,1836,0.206
AUS,1837,0.206
AUS,1838,0.206
AUS,1839,0.206
AUS,1840,0.206
AUS,1841,0.206
AUS,1842,0.206
AUS,1843,0.267
AUS,1844,0.314
AUS,1845,0.314
AUS,1846,0.314
AUS,1847,0.314
AUS,1848,0.315
AUS,1849,0.316
AUS,1850,0.316
AUS,1851,0.317
AUS,1852,0.317
AUS,1853,0.317
AUS,1854,0.317
AUS,1855,0.317
AUS,1856,0.339
AUS,1857,0.492
AUS,1858,0.581
AUS,1859,0.583
AUS,1860,0.585
AUS,1861,0.584
AUS,1862,0.584
AUS,1863,0.584
AUS,1864,0.584
AUS,1865,0.583
AUS,1866,0.583
AUS,1867,0.583
AUS,1868,0.583
AUS,1869,0.583
AUS,1870,0.582
AUS,1871,0.582
AUS,1872,0.584
AUS,1873,0.584
AUS,1874,0.584
AUS,1875,0.584
AUS,1876,0.584
AUS,1877,0.584
AUS,1878,0.584
AUS,1879,0.584
AUS,1880,0.585
AUS,1881,0.586
AUS,1882,0.586
AUS,1883,0.584
AUS,1884,0.584
AUS,1885,0.584
AUS,1886,0.585
AUS,1887,0.581
AUS,1888,0.581
AUS,1889,0.583
AUS,1890,0.583
AUS,1891,0.583
AUS,1892,0.583
AUS,1893,0.583
AUS,1894,0.583
AUS,1895,0.585
AUS,1896,0.586
AUS,1897,0.586
AUS,1898,0.579
AUS,1899,0.578
AUS,1900,0.636
AUS,1901,0.659
AUS,1902,0.769
AUS,1903,0.773
AUS,1904,0.781
AUS,1905,0.781
AUS,1906,0.781
AUS,1907,0.788
AUS,1908,0.788
AUS,1909,0.788
AUS,1910,0.778
AUS,1911,0.777
AUS,1912,0.78
AUS,1913,0.78
AUS,1914,0.754
AUS,1915,0.748
AUS,1916,0.734
AUS,1917,0.719
AUS,1918,0.741
AUS,1919,0.769
AUS,1920,0.801
AUS,1921,0.801
AUS,1922,0.8
AUS,1923,0.798
AUS,1924,0.798
AUS,1925,0.799
AUS,1926,0.804
AUS,1927,0.804
AUS,1928,0.804
AUS,1929,0.802
AUS,1930,0.806
AUS,1931,0.806
AUS,1932,0.806
AUS,1933,0.806
AUS,1934,0.805
AUS,1935,0.805
AUS,1936,0.805
AUS,1937,0.805
AUS,1938,0.805
AUS,1939,0.763
AUS,1940,0.742
AUS,1941,0.747
AUS,1942,0.773
AUS,1943,0.773
AUS,1944,0.775
AUS,1945,0.775
AUS,1946,0.821
AUS,1947,0.82
AUS,1948,0.82
AUS,1949,0.82
AUS,1950,0.804
AUS,1951,0.803
AUS,1952,0.809
AUS,1953,0.82
AUS,1954,0.826
AUS,1955,0.828
AUS,1956,0.836
AUS,1957,0.836
AUS,1958,0.836
AUS,1959,0.836
AUS,1960,0.837
AUS,1961,0.837
AUS,1962,0.835
AUS,1963,0.844
AUS,1964,0.84
AUS,1965,0.84
AUS,1966,0.84
AUS,1967,0.848
AUS,1968,0.848
AUS,1969,0.848
AUS,1970,0.864
AUS,1971,0.864
AUS,1972,0.867
AUS,1973,0.87
AUS,1974,0.868
AUS,1975,0.866
AUS,1976,0.867
AUS,1977,0.867
AUS,1978,0.865
AUS,1979,0.865
AUS,1980,0.873
AUS,1981,0.875
AUS,1982,0.875
AUS,1983,0.876
AUS,1984,0.884
AUS,1985,0.887
AUS,1986,0.887
AUS,1987,0.887
AUS,1988,0.886
AUS,1989,0.886
AUS,1990,0.893
AUS,1991,0.894
AUS,1992,0.894
AUS,1993,0.892
AUS,1994,0.891
AUS,1995,0.891
AUS,1996,0.889
AUS,1997,0.885
AUS,1998,0.886
AUS,1999,0.886
AUS,2000,0.887
AUS,2001,0.885
AUS,2002,0.88
AUS,2003,0.88
AUS,2004,0.88
AUS,2005,0.877
AUS,2006,0.877
AUS,2007,0.88
AUS,2008,0.888
AUS,2009,0.888
AUS,2010,0.897
AUS,2011,0.902
AUS,2012,0.902
AUS,2013,0.86
AUS,2014,0.85
AUS,2015,0.866
AUS,2016,0.871
AUS,2017,0.87
AUS,2018,0.861
AUS,2019,0.825
AUS,2020,0.841
AUS,2021,0.829
AUS,2022,0.851
AUS,2023,0.854
AUT,1789,0.044
AUT,1790,0.044
AUT,1791,0.044
AUT,1792,0.044
AUT,1793,0.041
AUT,1794,0.037
AUT,1795,0.037
AUT,1796,0.037
AUT,1797,0.037
AUT,1798,0.037
AUT,1799,0.037
AUT,1800,0.037
AUT,1801,0.037
AUT,1802,0.037
AUT,1803,0.037
AUT,1804,0.037
AUT,1805,0.037
AUT,1806,0.037
AUT,1807,0.037
AUT,1808,0.037
AUT,1809,0.037
AUT,1810,0.037
AUT,1811,0.037
AUT,1812,0.037
AUT,1813,0.032
AUT,1814,0.032
AUT,1815,0.028
AUT,1816,0.028
AUT,1817,0.028
AUT,1818,0.028
AUT,1819,0.028
AUT,1820,0.028
AUT,1821,0.028
AUT,1822,0.028
AUT,1823,0.028
AUT,1824,0.028
AUT,1825,0.028
AUT,1826,0.028
AUT,1827,0.028
AUT,1828,0.028
AUT,1829,0.028
AUT,1830,0.028
AUT,1831,0.028
AUT,1832,0.028
AUT,1833,0.028
AUT,1834,0.028
AUT,1835,0.028
AUT,1836,0.028
AUT,1837,0.028
AUT,1838,0.028
AUT,1839,0.028
AUT,1840,0.028
AUT,1841,0.028
AUT,1842,0.028
AUT,1843,0.028
AUT,1844,0.028
AUT,1845,0.028
AUT,1846,0.028
AUT,1847,0.028
AUT,1848,0.132
AUT,1849,0.188
AUT,1850,0.145
AUT,1851,0.037
AUT,1852,0.037
AUT,1853,0.037
AUT,1854,0.037
AUT,1855,0.037
AUT,1856,0.037
AUT,1857,0.037
AUT,1858,0.037
AUT,1859,0.037
AUT,1860,0.04
AUT,1861,0.051
AUT,1862,0.051
AUT,1863,0.051
AUT,1864,0.051
AUT,1865,0.051
AUT,1866,0.051
AUT,1867,0.193
AUT,1868,0.196
AUT,1869,0.196
AUT,1870,0.209
AUT,1871,0.205
AUT,1872,0.205
AUT,1873,0.216
AUT,1874,0.216
AUT,1875,0.213
AUT,1876,0.213
AUT,1877,0.213
AUT,1878,0.213
AUT,1879,0.213
AUT,1880,0.213
AUT,1881,0.213
AUT,1882,0.213
AUT,1883,0.213
AUT,1884,0.213
AUT,1885,0.203
AUT,1886,0.203
AUT,1887,0.203
AUT,1888,0.218
AUT,1889,0.251
AUT,1890,0.258
AUT,1891,0.248
AUT,1892,0.248
AUT,1893,0.248
AUT,1894,0.248
AUT,1895,0.248
AUT,1896,0.248
AUT,1897,0.258
AUT,1898,0.258
AUT,1899,0.258
AUT,1900,0.254
AUT,1901,0.254
AUT,1902,0.254
AUT,1903,0.254
AUT,1904,0.254
AUT,1905,0.254
AUT,1906,0.254
AUT,1907,0.27
AUT,1908,0.267
AUT,1909,0.267
AUT,1910,0.267
AUT,1911,0.268
AUT,1912,0.268
AUT,1913,0.268
AUT,1914,0.249
AUT,1915,0.249
AUT,1916,0.249
AUT,1917,0.249
AUT,1918,0.305
AUT,1919,0.304
AUT,1920,0.355
AUT,1921,0.689
AUT,1922,0.689
AUT,1923,0.689
AUT,1924,0.691
AUT,1925,0.691
AUT,1926,0.691
AUT,1927,0.7
AUT,1928,0.705
AUT,1929,0.705
AUT,1930,0.692
AUT,1931,0.66
AUT,1932,0.66
AUT,1933,0.201
AUT,1934,0.1
AUT,1935,0.095
AUT,1936,0.095
AUT,1937,0.095
AUT,1938,0.094
AUT,1945,0.714
AUT,1946,0.756
AUT,1947,0.761
AUT,1948,0.761
AUT,1949,0.766
AUT,1950,0.763
AUT,1951,0.768
AUT,1952,0.771
AUT,1953,0.769
AUT,1954,0.769
AUT,1955,0.769
AUT,1956,0.829
AUT,1957,0.823
AUT,1958,0.823
AUT,1959,0.821
AUT,1960,0.829
AUT,1961,0.829
AUT,1962,0.828
AUT,1963,0.826
AUT,1964,0.826
AUT,1965,0.825
AUT,1966,0.824
AUT,1967,0.83
AUT,1968,0.83
AUT,1969,0.83
AUT,1970,0.832
AUT,1971,0.836
AUT,1972,0.843
AUT,1973,0.846
AUT,1974,0.855
AUT,1975,0.854
AUT,1976,0.856
AUT,1977,0.856
AUT,1978,0.856
AUT,1979,0.858
AUT,1980,0.859
AUT,1981,0.859
AUT,1982,0.859
AUT,1983,0.859
AUT,1984,0.859
AUT,1985,0.86
AUT,1986,0.857
AUT,1987,0.855
AUT,1988,0.854
AUT,1989,0.857
AUT,1990,0.86
AUT,1991,0.859
AUT,1992,0.86
AUT,1993,0.86
AUT,1994,0.859
AUT,1995,0.856
AUT,1996,0.863
AUT,1997,0.863
AUT,1998,0.861
AUT,1999,0.86
AUT,2000,0.86
AUT,2001,0.86
AUT,2002,0.86
AUT,2003,0.859
AUT,2004,0.861
AUT,2005,0.862
AUT,2006,0.865
AUT,2007,0.873
AUT,2008,0.874
AUT,2009,0.876
AUT,2010,0.873
AUT,2011,0.875
AUT,2012,0.875
AUT,2013,0.875
AUT,2014,0.873
AUT,2015,0.873
AUT,2016,0.851
AUT,2017,0.853
AUT,2018,0.853
AUT,2019,0.862
AUT,2020,0.859
AUT,2021,0.851
AUT,2022,0.836
AUT,2023,0.844
AZE,1813,0.02
AZE,1814,0.02
AZE,1815,0.02
AZE,1816,0.02
AZE,1817,0.02
AZE,1818,0.02
AZE,1819,0.02
AZE,1820,0.02
AZE,1821,0.02
AZE,1822,0.02
AZE,1823,0.02
AZE,1824,0.02
AZE,1825,0.02
AZE,1826,0.018
AZE,1827,0.018
AZE,1828,0.018
AZE,1829,0.018
AZE,1830,0.018
AZE,1831,0.018
AZE,1832,0.018
AZE,1833,0.018
AZE,1834,0.018
AZE,1835,0.018
AZE,1836,0.018
AZE,1837,0.018
AZE,1838,0.018
AZE,1839,0.018
AZE,1840,0.018
AZE,1841,0.018
AZE,1842,0.018
AZE,1843,0.018
AZE,1844,0.018
AZE,1845,0.018
AZE,1846,0.018
AZE,1847,0.018
AZE,1848,0.016
AZE,1849,0.016
AZE,1850,0.016
AZE,1851,0.016
AZE,1852,0.016
AZE,1853,0.016
AZE,1854,0.016
AZE,1855,0.027
AZE,1856,0.029
AZE,1857,0.029
AZE,1858,0.029
AZE,1859,0.029
AZE,1860,0.029
AZE,1861,0.029
AZE,1862,0.029
AZE,1863,0.029
AZE,1864,0.029
AZE,1865,0.037
AZE,1866,0.037
AZE,1867,0.037
AZE,1868,0.037
AZE,1869,0.037
AZE,1870,0.037
AZE,1871,0.037
AZE,1872,0.037
AZE,1873,0.033
AZE,1874,0.033
AZE,1875,0.033
AZE,1876,0.033
AZE,1877,0.033
AZE,1878,0.033
AZE,1879,0.033
AZE,1880,0.033
AZE,1881,0.033
AZE,1882,0.036
AZE,1883,0.036
AZE,1884,0.036
AZE,1885,0.036
AZE,1886,0.036
AZE,1887,0.036
AZE,1888,0.036
AZE,1889,0.036
AZE,1890,0.036
AZE,1891,0.036
AZE,1892,0.036
AZE,1893,0.037
AZE,1894,0.037
AZE,1895,0.037
AZE,1896,0.037
AZE,1897,0.037
AZE,1898,0.034
AZE,1899,0.034
AZE,1900,0.049
AZE,1901,0.049
AZE,1902,0.049
AZE,1903,0.049
AZE,1904,0.048
AZE,1905,0.065
AZE,1906,0.109
AZE,1907,0.108
AZE,1908,0.108
AZE,1909,0.107
AZE,1910,0.107
AZE,1911,0.107
AZE,1912,0.107
AZE,1913,0.107
AZE,1914,0.107
AZE,1915,0.105
AZE,1916,0.105
AZE,1917,0.098
AZE,1918,0.128
AZE,1919,0.115
AZE,1920,0.115
AZE,1921,0.113
AZE,1922,0.113
AZE,1923,0.114
AZE,1924,0.113
AZE,1925,0.112
AZE,1926,0.112
AZE,1927,0.111
AZE,1928,0.111
AZE,1929,0.11
AZE,1930,0.11
AZE,1931,0.112
AZE,1932,0.112
AZE,1933,0.112
AZE,1934,0.111
AZE,1935,0.111
AZE,1936,0.111
AZE,1937,0.117
AZE,1938,0.097
AZE,1939,0.097
AZE,1940,0.097
AZE,1941,0.093
AZE,1942,0.093
AZE,1943,0.093
AZE,1944,0.093
AZE,1945,0.093
AZE,1946,0.099
AZE,1947,0.099
AZE,1948,0.099
AZE,1949,0.099
AZE,1950,0.102
AZE,1951,0.103
AZE,1952,0.103
AZE,1953,0.103
AZE,1954,0.104
AZE,1955,0.104
AZE,1956,0.104
AZE,1957,0.105
AZE,1958,0.104
AZE,1959,0.104
AZE,1960,0.105
AZE,1961,0.105
AZE,1962,0.095
AZE,1963,0.093
AZE,1964,0.093
AZE,1965,0.092
AZE,1966,0.092
AZE,1967,0.092
AZE,1968,0.092
AZE,1969,0.091
AZE,1970,0.1
AZE,1971,0.107
AZE,1972,0.107
AZE,1973,0.108
AZE,1974,0.107
AZE,1975,0.108
AZE,1976,0.107
AZE,1977,0.107
AZE,1978,0.107
AZE,1979,0.107
AZE,1980,0.107
AZE,1981,0.107
AZE,1982,0.107
AZE,1983,0.107
AZE,1984,0.107
AZE,1985,0.11
AZE,1986,0.118
AZE,1987,0.145
AZE,1988,0.145
AZE,1989,0.175
AZE,1990,0.172
AZE,1991,0.182
AZE,1992,0.366
AZE,1993,0.31
AZE,1994,0.252
AZE,1995,0.25
AZE,1996,0.24
AZE,1997,0.24
AZE,1998,0.245
AZE,1999,0.242
AZE,2000,0.249
AZE,2001,0.244
AZE,2002,0.241
AZE,2003,0.239
AZE,2004,0.223
AZE,2005,0.223
AZE,2006,0.22
AZE,2007,0.217
AZE,2008,0.214
AZE,2009,0.213
AZE,2010,0.213
AZE,2011,0.208
AZE,2012,0.206
AZE,2013,0.203
AZE,2014,0.196
AZE,2015,0.195
AZE,2016,0.199
AZE,2017,0.2
AZE,2018,0.193
AZE,2019,0.194
AZE,2020,0.193
AZE,2021,0.193
AZE,2022,0.186
AZE,2023,0.188
OWID_BAD,1819,0.204
OWID_BAD,1820,0.204
OWID_BAD,1821,0.204
OWID_BAD,1822,0.204
OWID_BAD,1823,0.204
OWID_BAD,1824,0.204
OWID_BAD,1825,0.182
OWID_BAD,1826,0.182
OWID_BAD,1827,0.182
OWID_BAD,1828,0.182
OWID_BAD,1829,0.182
OWID_BAD,1830,0.223
OWID_BAD,1831,0.246
OWID_BAD,1832,0.246
OWID_BAD,1833,0.237
OWID_BAD,1834,0.237
OWID_BAD,1835,0.238
OWID_BAD,1836,0.238
OWID_BAD,1837,0.238
OWID_BAD,1838,0.238
OWID_BAD,1839,0.236
OWID_BAD,1840,0.25
OWID_BAD,1841,0.252
OWID_BAD,1842,0.234
OWID_BAD,1843,0.253
OWID_BAD,1844,0.257
OWID_BAD,1845,0.255
OWID_BAD,1846,0.255
OWID_BAD,1847,0.255
OWID_BAD,1848,0.273
OWID_BAD,1849,0.261
OWID_BAD,1850,0.216
OWID_BAD,1851,0.216
OWID_BAD,1852,0.216
OWID_BAD,1853,0.216
OWID_BAD,1854,0.215
OWID_BAD,1855,0.215
OWID_BAD,1856,0.215
OWID_BAD,1857,0.217
OWID_BAD,1858,0.217
OWID_BAD,1859,0.217
OWID_BAD,1860,0.255
OWID_BAD,1861,0.26
OWID_BAD,1862,0.26
OWID_BAD,1863,0.263
OWID_BAD,1864,0.263
OWID_BAD,1865,0.265
OWID_BAD,1866,0.265
OWID_BAD,1867,0.263
OWID_BAD,1868,0.263
OWID_BAD,1869,0.262
OWID_BAD,1870,0.262
OWID_BAD,1871,0.244
BHR,1900,0.012
BHR,1901,0.012
BHR,1902,0.012
BHR,1903,0.012
BHR,1904,0.012
BHR,1905,0.012
BHR,1906,0.012
BHR,1907,0.012
BHR,1908,0.012
BHR,1909,0.012
BHR,1910,0.012
BHR,1911,0.012
BHR,1912,0.012
BHR,1913,0.013
BHR,1914,0.013
BHR,1915,0.013
BHR,1916,0.013
BHR,1917,0.013
BHR,1918,0.013
BHR,1919,0.013
BHR,1920,0.014
BHR,1921,0.014
BHR,1922,0.014
BHR,1923,0.014
BHR,1924,0.018
BHR,1925,0.018
BHR,1926,0.018
BHR,1927,0.018
BHR,1928,0.018
BHR,1929,0.018
BHR,1930,0.022
BHR,1931,0.022
BHR,1932,0.022
BHR,1933,0.022
BHR,1934,0.022
BHR,1935,0.022
BHR,1936,0.022
BHR,1937,0.022
BHR,1938,0.022
BHR,1939,0.022
BHR,1940,0.022
BHR,1941,0.022
BHR,1942,0.022
BHR,1943,0.022
BHR,1944,0.022
BHR,1945,0.022
BHR,1946,0.022
BHR,1947,0.022
BHR,1948,0.022
BHR,1949,0.022
BHR,1950,0.022
BHR,1951,0.024
BHR,1952,0.024
BHR,1953,0.026
BHR,1954,0.026
BHR,1955,0.026
BHR,1956,0.026
BHR,1957,0.026
BHR,1958,0.026
BHR,1959,0.026
BHR,1960,0.024
BHR,1961,0.025
BHR,1962,0.025
BHR,1963,0.025
BHR,1964,0.025
BHR,1965,0.025
BHR,1966,0.025
BHR,1967,0.025
BHR,1968,0.025
BHR,1969,0.025
BHR,1970,0.025
BHR,1971,0.03
BHR,1972,0.078
BHR,1973,0.153
BHR,1974,0.126
BHR,1975,0.106
BHR,1976,0.052
BHR,1977,0.052
BHR,1978,0.052
BHR,1979,0.052
BHR,1980,0.049
BHR,1981,0.049
BHR,1982,0.049
BHR,1983,0.049
BHR,1984,0.05
BHR,1985,0.05
BHR,1986,0.05
BHR,1987,0.05
BHR,1988,0.05
BHR,1989,0.05
BHR,1990,0.049
BHR,1991,0.049
BHR,1992,0.049
BHR,1993,0.049
BHR,1994,0.049
BHR,1995,0.049
BHR,1996,0.049
BHR,1997,0.049
BHR,1998,0.049
BHR,1999,0.05
BHR,2000,0.066
BHR,2001,0.112
BHR,2002,0.169
BHR,2003,0.213
BHR,2004,0.213
BHR,2005,0.222
BHR,2006,0.224
BHR,2007,0.225
BHR,2008,0.225
BHR,2009,0.226
BHR,2010,0.221
BHR,2011,0.171
BHR,2012,0.165
BHR,2013,0.163
BHR,2014,0.161
BHR,2015,0.139
BHR,2016,0.134
BHR,2017,0.125
BHR,2018,0.119
BHR,2019,0.121
BHR,2020,0.122
BHR,2021,0.125
BHR,2022,0.125
BHR,2023,0.129
BGD,1789,0.053
BGD,1790,0.053
BGD,1791,0.053
BGD,1792,0.053
BGD,1793,0.053
BGD,1794,0.053
BGD,1795,0.053
BGD,1796,0.053
BGD,1797,0.053
BGD,1798,0.053
BGD,1799,0.053
BGD,1800,0.053
BGD,1801,0.053
BGD,1802,0.053
BGD,1803,0.053
BGD,1804,0.053
BGD,1805,0.053
BGD,1806,0.053
BGD,1807,0.053
BGD,1808,0.053
BGD,1809,0.053
BGD,1810,0.053
BGD,1811,0.053
BGD,1812,0.053
BGD,1813,0.053
BGD,1814,0.053
BGD,1815,0.053
BGD,1816,0.053
BGD,1817,0.053
BGD,1818,0.054
BGD,1819,0.054
BGD,1820,0.054
BGD,1821,0.054
BGD,1822,0.054
BGD,1823,0.054
BGD,1824,0.054
BGD,1825,0.054
BGD,1826,0.054
BGD,1827,0.054
BGD,1828,0.054
BGD,1829,0.054
BGD,1830,0.054
BGD,1831,0.054
BGD,1832,0.054
BGD,1833,0.054
BGD,1834,0.054
BGD,1835,0.054
BGD,1836,0.054
BGD,1837,0.054
BGD,1838,0.06
BGD,1839,0.06
BGD,1840,0.06
BGD,1841,0.06
BGD,1842,0.06
BGD,1843,0.06
BGD,1844,0.06
BGD,1845,0.06
BGD,1846,0.06
BGD,1847,0.06
BGD,1848,0.06
BGD,1849,0.06
BGD,1850,0.06
BGD,1851,0.06
BGD,1852,0.06
BGD,1853,0.06
BGD,1854,0.06
BGD,1855,0.06
BGD,1856,0.06
BGD,1857,0.06
BGD,1858,0.055
BGD,1859,0.055
BGD,1860,0.055
BGD,1861,0.055
BGD,1862,0.055
BGD,1863,0.055
BGD,1864,0.055
BGD,1865,0.055
BGD,1866,0.055
BGD,1867,0.055
BGD,1868,0.055
BGD,1869,0.055
BGD,1870,0.055
BGD,1871,0.055
BGD,1872,0.055
BGD,1873,0.055
BGD,1874,0.055
BGD,1875,0.055
BGD,1876,0.059
BGD,1877,0.057
BGD,1878,0.05
BGD,1879,0.05
BGD,1880,0.05
BGD,1881,0.064
BGD,1882,0.067
BGD,1883,0.076
BGD,1884,0.076
BGD,1885,0.076
BGD,1886,0.076
BGD,1887,0.076
BGD,1888,0.076
BGD,1889,0.076
BGD,1890,0.076
BGD,1891,0.076
BGD,1892,0.076
BGD,1893,0.076
BGD,1894,0.076
BGD,1895,0.076
BGD,1896,0.076
BGD,1897,0.076
BGD,1898,0.076
BGD,1899,0.076
BGD,1900,0.077
BGD,1901,0.077
BGD,1902,0.077
BGD,1903,0.077
BGD,1904,0.077
BGD,1905,0.075
BGD,1906,0.077
BGD,1907,0.077
BGD,1908,0.076
BGD,1909,0.076
BGD,1910,0.077
BGD,1911,0.077
BGD,1912,0.077
BGD,1913,0.077
BGD,1914,0.077
BGD,1915,0.077
BGD,1916,0.077
BGD,1917,0.077
BGD,1918,0.077
BGD,1919,0.078
BGD,1920,0.09
BGD,1921,0.145
BGD,1922,0.145
BGD,1923,0.145
BGD,1924,0.147
BGD,1925,0.147
BGD,1926,0.145
BGD,1927,0.137
BGD,1928,0.137
BGD,1929,0.137
BGD,1930,0.139
BGD,1931,0.141
BGD,1932,0.141
BGD,1933,0.141
BGD,1934,0.142
BGD,1935,0.177
BGD,1936,0.178
BGD,1937,0.18
BGD,1938,0.18
BGD,1939,0.18
BGD,1940,0.18
BGD,1941,0.18
BGD,1942,0.18
BGD,1943,0.18
BGD,1944,0.18
BGD,1945,0.198
BGD,1946,0.212
BGD,1947,0.179
BGD,1948,0.179
BGD,1949,0.195
BGD,1950,0.199
BGD,1951,0.199
BGD,1952,0.199
BGD,1953,0.183
BGD,1954,0.18
BGD,1955,0.18
BGD,1956,0.19
BGD,1957,0.197
BGD,1958,0.16
BGD,1959,0.13
BGD,1960,0.128
BGD,1961,0.129
BGD,1962,0.136
BGD,1963,0.139
BGD,1964,0.139
BGD,1965,0.139
BGD,1966,0.144
BGD,1967,0.139
BGD,1968,0.139
BGD,1969,0.143
BGD,1970,0.193
BGD,1971,0.17
BGD,1972,0.222
BGD,1973,0.368
BGD,1974,0.387
BGD,1975,0.212
BGD,1976,0.135
BGD,1977,0.176
BGD,1978,0.233
BGD,1979,0.365
BGD,1980,0.381
BGD,1981,0.377
BGD,1982,0.229
BGD,1983,0.184
BGD,1984,0.189
BGD,1985,0.189
BGD,1986,0.219
BGD,1987,0.329
BGD,1988,0.309
BGD,1989,0.304
BGD,1990,0.306
BGD,1991,0.491
BGD,1992,0.517
BGD,1993,0.515
BGD,1994,0.515
BGD,1995,0.515
BGD,1996,0.504
BGD,1997,0.51
BGD,1998,0.51
BGD,1999,0.51
BGD,2000,0.51
BGD,2001,0.503
BGD,2002,0.471
BGD,2003,0.474
BGD,2004,0.474
BGD,2005,0.474
BGD,2006,0.422
BGD,2007,0.207
BGD,2008,0.211
BGD,2009,0.416
BGD,2010,0.43
BGD,2011,0.42
BGD,2012,0.411
BGD,2013,0.373
BGD,2014,0.291
BGD,2015,0.28
BGD,2016,0.279
BGD,2017,0.273
BGD,2018,0.26
BGD,2019,0.253
BGD,2020,0.257
BGD,2021,0.252
BGD,2022,0.262
BGD,2023,0.253
BRB,1900,0.115
BRB,1901,0.115
BRB,1902,0.115
BRB,1903,0.115
BRB,1904,0.115
BRB,1905,0.115
BRB,1906,0.115
BRB,1907,0.115
BRB,1908,0.115
BRB,1909,0.115
BRB,1910,0.115
BRB,1911,0.115
BRB,1912,0.115
BRB,1913,0.115
BRB,1914,0.115
BRB,1915,0.115
BRB,1916,0.115
BRB,1917,0.115
BRB,1918,0.115
BRB,1919,0.115
BRB,1920,0.115
BRB,1921,0.115
BRB,1922,0.115
BRB,1923,0.115
BRB,1924,0.115
BRB,1925,0.115
BRB,1926,0.115
BRB,1927,0.115
BRB,1928,0.115
BRB,1929,0.115
BRB,1930,0.115
BRB,1931,0.115
BRB,1932,0.115
BRB,1933,0.115
BRB,1934,0.115
BRB,1935,0.115
BRB,1936,0.115
BRB,1937,0.115
BRB,1938,0.121
BRB,1939,0.124
BRB,1940,0.123
BRB,1941,0.123
BRB,1942,0.123
BRB,1943,0.123
BRB,1944,0.136
BRB,1945,0.147
BRB,1946,0.168
BRB,1947,0.168
BRB,1948,0.168
BRB,1949,0.171
BRB,1950,0.171
BRB,1951,0.211
BRB,1952,0.335
BRB,1953,0.335
BRB,1954,0.335
BRB,1955,0.46
BRB,1956,0.468
BRB,1957,0.468
BRB,1958,0.468
BRB,1959,0.468
BRB,1960,0.597
BRB,1961,0.599
BRB,1962,0.617
BRB,1963,0.617
BRB,1964,0.617
BRB,1965,0.617
BRB,1966,0.708
BRB,1967,0.718
BRB,1968,0.718
BRB,1969,0.723
BRB,1970,0.723
BRB,1971,0.726
BRB,1972,0.733
BRB,1973,0.733
BRB,1974,0.733
BRB,1975,0.733
BRB,1976,0.734
